Activity_ID,Activity_Date,Activity_Name,Activity_Type,Activity Description,Elapsed_Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving_Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
7036211833,"Apr 24, 2022, 9:23:07 PM",Afternoon Hike,Hike,,4616,5.56,,,false,"",activities/7036211833.gpx,,,4616.0,4392.0,5563.72998046875,4.432031154632568,1.2667872905731201,37.65692901611328,38.15692901611328,258.6000061035156,279.5,7.062068939208984,-0.008986776694655418,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.2053141593933105,5270.0,,,
7046850961,"Apr 26, 2022, 11:11:55 PM",Evening Run - Downtown Run Group,Run,"",3066,8.26,,,false,"",activities/7046850961.gpx,,,3066.0,2917.0,8264.2197265625,4.714244365692139,2.833122968673706,34.919525146484375,34.919498443603516,200.6999969482422,227.39999389648438,10.635017395019531,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8309.400390625,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.6954402923583984,289.5,,,
7050742493,"Apr 27, 2022, 6:08:32 PM",Afternoon Run with Franki the Corgi,Run,Week 8,514,1.66,,,false,"",activities/7050742493.gpx,,,514.0,503.0,1659.0047607421875,4.5851850509643555,3.29822039604187,0.0,0.30000001192092896,0.0,1.100000023841858,0.8231416940689087,-0.018191823735833168,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1649.5999755859375,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,3.2276358604431152,0.0,,,
7052092229,"Apr 27, 2022, 11:33:37 PM",Evening Run - Downtown CC Run Club,Run,"",1646,5.02,,,false,"",activities/7052092229.gpx,,,1646.0,1632.0,5019.8720703125,4.465550422668457,3.075901985168457,7.875,7.875,0.6000000238418579,3.9000000953674316,6.649224281311035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5029.39990234375,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,3.0497400760650635,797.7999877929688,,,
7057701776,"Apr 29, 2022, 1:04:57 AM","Fitbod - Back, Biceps, Trapezius, Abs, Lower Back",Weight Training,"481.0 Calories, 13 Exercises, 20,510 lb lifted",6720,0,,,false,,activities/7512536759.tcx.gz,,,6720.0,6720.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7062374919,"Apr 30, 2022, 1:43:13 AM","Fitbod - Chest, Shoulders, Triceps, Abs",Weight Training,"452.0 Calories, 12 Exercises, 18,705 lb lifted",6427,0,,,false,,activities/7517625213.tcx.gz,,,6427.0,6427.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7066723588,"Apr 30, 2022, 6:15:38 PM",Afternoon Hike with the dogs,Hike,"",4324,5.05,,,false,"",activities/7066723588.gpx,,,4324.0,3993.0,5057.02978515625,2.3726725578308105,1.2664737701416016,13.03715991973877,14.937199592590332,1.399999976158142,7.5,8.905851364135742,-0.037571460008621216,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836089.0,,,,,,,,,,0.0,1.1695258617401123,964.0,,,
7067850421,"May 1, 2022, 1:34:37 AM","Fitbod - Back, Biceps, Trapezius, Abs",Weight Training,"365.0 Calories, 8 Exercises, 12,835 lb lifted",5484,0,,,false,,activities/7523586102.tcx.gz,,,5484.0,5484.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7078940772,"May 3, 2022, 2:11:11 AM",Night Walk with Franki and Gigi,Walk,Walk dogs,1758,1.94,,,false,"",activities/7078940772.gpx,,,1758.0,1567.0,1944.449951171875,2.239999294281006,1.2408742904663086,0.0,0.0,3.0,4.400000095367432,9.090774536132812,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836090.0,,,,,,,,,,0.0,1.1060580015182495,10.899999618530273,,,
7082132193,"May 3, 2022, 4:27:00 PM",Lunch Walk with Franki and Gigi,Walk,"",1609,1.79,,,false,"",activities/7082132193.gpx,,,1609.0,1475.0,1792.030029296875,2.239990234375,1.2149356603622437,0.0,0.800000011920929,0.10000000149011612,1.5,7.940389156341553,-0.04464210942387581,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836090.0,,,,,,,,,,0.0,1.1137539148330688,0.0,,,
7084644722,"May 4, 2022, 1:14:58 AM","Fitbod - Chest, Triceps, Shoulders, Abs",Weight Training,"461.0 Calories, 12 Exercises, 25,130 lb lifted",5784,0,,,false,,activities/7541849450.tcx.gz,,,5784.0,5784.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7090162675,"May 5, 2022, 2:37:59 AM","Fitbod - Biceps, Back, Abs",Weight Training,"426.0 Calories, 10 Exercises, 18,400 lb lifted",5586,0,,,false,,activities/7547815437.tcx.gz,,,5586.0,5586.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7095427086,"May 6, 2022, 2:32:01 AM","Fitbod - Chest, Shoulders, Triceps, Abs",Weight Training,"322.0 Calories, 7 Exercises, 16,220 lb lifted",4185,0,,,false,,activities/7553535869.tcx.gz,,,4185.0,4185.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7100060662,"May 7, 2022, 2:13:24 AM","Fitbod - Back, Biceps, Trapezius, Abs",Weight Training,"429.0 Calories, 9 Exercises, 22,010 lb lifted",4902,0,,,false,,activities/7558596838.tcx.gz,,,4902.0,4902.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7104748023,"May 7, 2022, 7:42:09 PM",Afternoon Kayak,Kayaking,"",4635,2.40,,,false,,activities/7104748023.gpx,,,4635.0,2919.0,2399.030029296875,2.3759765625,0.8218671083450317,0.0,0.699999988079071,414.70001220703125,416.79998779296875,12.903200149536133,-0.02917845919728279,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5175901055335999,0.0,,,
7109846515,"May 8, 2022, 3:21:20 PM",Morning Hike,Hike,"",7318,5.90,,,false,"",activities/7109846515.gpx,,,7318.0,6414.0,5901.2998046875,3.559999942779541,0.9200654625892639,175.7950897216797,175.69500732421875,423.6000061035156,567.0,40.78947448730469,0.0016945418901741505,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,0.8064088821411133,2352.0,,,
7122771788,"May 11, 2022, 2:18:12 AM","Fitbod - Chest, Shoulders, Triceps, Abs",Weight Training,"564.0 Calories, 12 Exercises, 22,820 lb lifted",7357,0,,,false,,activities/7583321160.tcx.gz,,,7357.0,7357.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7126241486,"May 11, 2022, 5:54:08 PM",Lunch Run with Franki the Corgi,Run,"",631,1.62,,,false,"",activities/7126241486.gpx,,,631.0,561.0,1624.741455078125,4.021859645843506,2.8961522579193115,0.0,2.5999999046325684,0.20000000298023224,2.799999952316284,1.056538701057434,-0.1601342409849167,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1622.199951171875,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,2.5748677253723145,0.0,,,
7127776331,"May 11, 2022, 11:33:09 PM",Evening Run,Run,,1729,5.04,,,false,"",activities/7127776331.gpx,,,1729.0,1637.0,5045.13037109375,4.068156719207764,3.0819365978240967,7.932142734527588,7.932142734527588,0.6000000238418579,4.0,6.948905944824219,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5054.60009765625,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,2.9179468154907227,585.7000122070312,,,
7128325426,"May 12, 2022, 2:36:00 AM","Fitbod - Back, Biceps, Abs",Weight Training,"342.0 Calories, 8 Exercises, 13,640 lb lifted",5362,0,,,false,,activities/7589315881.tcx.gz,,,5362.0,5362.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7135058016,"May 13, 2022, 11:19:04 AM",Morning Run,Run,"",2132,5.66,,,false,"",activities/7135058016.gpx,,,2132.0,1967.0,5668.67041015625,3.910592794418335,2.8818862438201904,33.247222900390625,33.74720001220703,231.0,250.8000030517578,7.881441116333008,-0.008876918815076351,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5677.0,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,2.658851146697998,0.0,,,
7141832315,"May 14, 2022, 1:22:15 PM",Morning Group Hike,Hike,"",9069,10.37,,,false,"",activities/7141832315.gpx,,,9069.0,8528.0,10376.6103515625,3.491992235183716,1.2167694568634033,228.80789184570312,229.00799560546875,352.79998779296875,435.6000061035156,44.0726203918457,-0.001927411649376154,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.1441845893859863,9465.900390625,,,
7143131692,"May 14, 2022, 7:59:26 PM",Afternoon Hike,Hike,"",1750,0.94,,,false,"",activities/7143131692.gpx,,,1750.0,861.0,947.7999877929688,3.158001661300659,1.1008130311965942,2.2200000286102295,2.319999933242798,207.8000030517578,211.39999389648438,44.2748908996582,-0.010550749488174915,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,0.5415999889373779,0.0,,,
7143276009,"May 14, 2022, 8:38:56 PM",Afternoon Hike,Hike,"",2410,2.74,,,false,"",activities/7143276009.gpx,,,2410.0,2113.0,2744.02001953125,4.151995658874512,1.29863703250885,44.96661376953125,45.56660079956055,210.60000610351562,234.8000030517578,49.42505645751953,-0.021865729242563248,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.1385974884033203,343.5,,,
7149241321,"May 15, 2022, 7:05:07 PM",Afternoon Hike,Hike,Forgot to track (sad),3836,5.36,,,false,"",activities/7149241321.gpx,,,3836.0,3550.0,5359.81005859375,3.330004930496216,1.509805679321289,18.667621612548828,63.06760025024414,311.3999938964844,360.6000061035156,13.402066230773926,-0.8283875584602356,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.397239327430725,5359.7998046875,,,
7154885690,"May 16, 2022, 9:16:12 PM",Orange Theory @ Corpus,Workout,"",3090,0,,,false,,activities/7618320920.fit.gz,,,3090.0,3090.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,383.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7161127147,"May 18, 2022, 2:25:43 AM","Fitbod - Chest, Triceps, Shoulders, Abs",Weight Training,"536.0 Calories, 11 Exercises, 26,555 lb lifted",6709,0,,,false,,activities/7625069765.tcx.gz,,,6709.0,6709.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7166158549,"May 18, 2022, 11:31:44 PM",Evening Run,Run,,1648,5.04,,,false,"",activities/7166158549.gpx,,,1648.0,1610.0,5048.1494140625,4.345314979553223,3.1354963779449463,7.8321428298950195,7.8321428298950195,0.6000000238418579,3.9000000953674316,6.413042068481445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5058.2001953125,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,3.063197374343872,127.19999694824219,,,
7172019722,"May 20, 2022, 2:09:49 AM","Fitbod - Back, Biceps, Forearms, Abs",Weight Training,"437.0 Calories, 10 Exercises, 16,290 lb lifted, 0.01 mi",6016,0,,,false,,activities/7636874715.tcx.gz,,,6016.0,6016.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7179749410,"May 21, 2022, 2:58:25 PM",Beach to Bay Leg #6,Run,"",2714,8.25,,,false,"",activities/7179749410.gpx,,,2714.0,2709.0,8253.640625,5.551983833312988,3.046748161315918,8.680356979370117,10.080360412597656,3.299999952316284,11.100000381469727,2.1558964252471924,-0.017028924077749252,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8220.0,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,3.041135311126709,0.0,,,
7192550919,"May 23, 2022, 10:32:57 PM",OTF @ Corpus,Workout,"",3638,0,,,false,,activities/7659297618.fit.gz,,,3638.0,3638.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,510.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7198488105,"May 25, 2022, 2:48:48 AM","Fitbod - Chest, Triceps, Shoulders",Weight Training,"387.0 Calories, 7 Exercises, 22,420 lb lifted",5050,0,,,false,,activities/7665713971.tcx.gz,,,5050.0,5050.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7203071788,"May 25, 2022, 11:35:09 PM",Evening Run,Run,,1604,5.13,,,false,"",activities/7203071788.gpx,,,1604.0,1604.0,5132.724609375,5.408672332763672,3.199953079223633,7.724999904632568,7.724999904632568,0.6000000238418579,3.9000000953674316,7.057767391204834,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5011.5,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,3.199953079223633,140.1999969482422,,,
7212628206,"May 27, 2022, 6:06:43 PM","Fitbod - Back, Biceps, Trapezius, Abs",Weight Training,"472.0 Calories, 12 Exercises, 21,350 lb lifted",6245,0,,,false,,activities/7681101422.tcx.gz,,,6245.0,6245.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7216440050,"May 28, 2022, 1:55:27 PM",Morning Kayaking 1,Kayaking,"",839,0.50,,,false,,activities/7216440050.gpx,,,839.0,450.0,504.0265197753906,4.148468017578125,1.1200588941574097,0.0,-0.10000000149011612,0.0,0.20000000298023224,1.1489441394805908,0.019908227026462555,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.600746750831604,0.0,,,
7217702231,"May 28, 2022, 2:17:24 PM",Morning Kayaking ,Kayaking,"",12252,4.62,,,false,,activities/7217702231.gpx,,7.257480144500732,12252.0,5364.0,4627.3974609375,2.057142972946167,0.8626766204833984,0.0,-0.800000011920929,-0.20000000298023224,1.600000023841858,5.599999904632568,0.01731264404952526,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3776850402355194,0.0,,,
7224891150,"May 30, 2022, 2:38:58 AM",Evening Walk,Walk,"",5500,4.90,,,false,"",activities/7694584693.fit.gz,,,5500.0,3849.0,4902.6962890625,2.4006917476654053,1.2737584114074707,36.23054885864258,42.730499267578125,3.0,32.70000076293945,20.12318229675293,-0.13258011639118195,,,,,,,,,252.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836089.0,,,,,,,,,,0.0,0.8913992643356323,0.0,,,
7225249195,"May 30, 2022, 5:24:12 AM","Fitbod - Chest, Triceps, Shoulders, Abs, Lower Back, Quadriceps",Weight Training,"472.0 Calories, 10 Exercises, 10,660 lb lifted, 3 mi",6566,0,,,false,,activities/7694983997.tcx.gz,,,6566.0,6566.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7228057899,"May 30, 2022, 4:55:40 PM",Morning Run,Run,"",4133,9.68,,,false,"",activities/7228057899.gpx,,,4133.0,4119.0,9681.58984375,4.811913967132568,2.350471019744873,130.12884521484375,132.72900390625,3.200000047683716,104.4000015258789,37.53371047973633,-0.026855094358325005,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10054.599609375,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,2.3425090312957764,4565.7001953125,,,
7229659064,"May 30, 2022, 11:40:35 PM",Afternoon Hike,Hike,"",5879,6.48,,,false,"",activities/7229659064.gpx,,,5879.0,5059.0,6481.80078125,2.298569917678833,1.281241536140442,112.4140396118164,112.61399841308594,35.599998474121094,110.30000305175781,14.669550895690918,-0.0030868633184581995,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.1025346517562866,6479.10009765625,,,
7235781026,"Jun 1, 2022, 4:42:06 AM","Fitbod - Back, Trapezius, Abs, Biceps, Lower Back",Weight Training,"484.0 Calories, 14 Exercises, 24,496 lb lifted",6617,0,,,false,,activities/7706472548.tcx.gz,,,6617.0,6617.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7246011930,"Jun 3, 2022, 12:38:29 AM",Barry’s FiDi,Workout,"",3132,0,,,false,,activities/7717591969.fit.gz,,,3132.0,3132.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,445.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7249793866,"Jun 3, 2022, 5:14:44 PM",Morning Walk,Walk,"",5300,6.52,,,false,"",activities/7721698375.fit.gz,,,5300.0,4956.0,6525.36865234375,2.530620574951172,1.3166602849960327,165.5248260498047,141.9250030517578,16.899999618530273,92.80000305175781,21.138324737548828,0.36166539788246155,,,,,,,,,361.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836089.0,,,,,,,,,,0.0,1.2312016487121582,41.70000076293945,,,
7256547107,"Jun 4, 2022, 11:38:59 PM",Sunset Hike,Hike,"",8277,6.66,,,false,"",activities/7256547107.gpx,,,8277.0,5395.0,6667.8427734375,2.0799999237060547,1.23593008518219,181.24679565429688,180.7469940185547,415.1000061035156,553.5999755859375,46.875,0.007500750012695789,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7560.10009765625,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,0.8055869340896606,6666.0,,,
7261245756,"Jun 5, 2022, 3:55:51 PM",Afternoon Hike,Hike,"",13904,19.49,,,false,"",activities/7261245756.gpx,,,13904.0,13206.0,19491.30078125,2.8779296875,1.475942850112915,247.50213623046875,247.40199279785156,311.3999938964844,417.3999938964844,19.232303619384766,0.0005130493664182723,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.4018484354019165,19491.30078125,,,
7267757417,"Jun 7, 2022, 2:38:53 AM","Fitbod - Back, Biceps, Abs",Weight Training,"338.0 Calories, 8 Exercises, 19,860 lb lifted",4866,0,,,false,,activities/7741365931.tcx.gz,,,4866.0,4866.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7272766812,"Jun 7, 2022, 11:37:30 PM",Evening Run,Run,"",2462,6.64,,,false,"",activities/7272766812.gpx,,,2462.0,2425.0,6640.0791015625,4.053692817687988,2.7381768226623535,19.25722312927246,19.357200622558594,200.60000610351562,207.89999389648438,4.922526836395264,-0.001507300534285605,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6646.0,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,2.697026252746582,581.7000122070312,,,
7273297214,"Jun 8, 2022, 2:12:57 AM","Fitbod - Chest, Abs, Triceps, Shoulders",Weight Training,"434.0 Calories, 10 Exercises, 19,040 lb lifted",5936,0,,,false,,activities/7747351896.tcx.gz,,,5936.0,5936.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7283588165,"Jun 10, 2022, 2:35:16 AM","Fitbod - Back, Biceps",Weight Training,"224.0 Calories, 6 Exercises, 15,130 lb lifted",4461,0,,,false,,activities/7758519610.tcx.gz,,,4461.0,4461.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7299398585,"Jun 12, 2022, 9:07:09 PM",Afternoon Run,Run,,3400,6.73,,,false,"",activities/7299398585.gpx,,,3400.0,2926.0,6732.72509765625,4.231342792510986,2.300999641418457,29.69133758544922,25.091339111328125,132.8000030517578,142.10000610351562,16.504959106445312,0.06862665712833405,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6765.7998046875,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,1.9802132844924927,5223.39990234375,,,
7305118414,"Jun 14, 2022, 2:34:03 AM","Fitbod - Chest, Triceps, Shoulders, Abs",Weight Training,"353.0 Calories, 10 Exercises, 19,140 lb lifted",4901,0,,,false,,activities/7782068078.tcx.gz,,,4901.0,4901.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7310364513,"Jun 14, 2022, 11:36:26 PM",Evening Trail Run,Run,"",2209,5.70,,,false,"",activities/7310364513.gpx,,,2209.0,2142.0,5702.13671875,4.033168792724609,2.662061929702759,20.822500228881836,20.322500228881836,229.10000610351562,235.89999389648438,9.743435859680176,0.008821278810501099,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5700.0,,,,,,,,,,,,,,,,10501553.0,,,,,,,,,,0.0,2.581320285797119,5701.2998046875,,,
7316324595,"Jun 16, 2022, 2:29:48 AM","Fitbod - Back, Biceps, Abs",Weight Training,"293.0 Calories, 9 Exercises, 14,140 lb lifted",5219,0,,,false,,activities/7794243322.tcx.gz,,,5219.0,5219.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7321771490,"Jun 17, 2022, 2:38:57 AM","Fitbod - Quadriceps, Glutes, Adductors, Abs",Weight Training,"200.0 Calories, 4 Exercises, 11,070 lb lifted",3834,0,,,false,,activities/7800215998.tcx.gz,,,3834.0,3834.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7331210214,"Jun 18, 2022, 8:48:48 PM",Afternoon Hike,Hike,"",6100,9.03,,,false,"",activities/7331210214.gpx,,,6100.0,5804.0,9032.669921875,3.7870376110076904,1.5562835931777954,71.83356475830078,72.53359985351562,311.3999938964844,345.70001220703125,11.773579597473145,-0.007749646902084351,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,6836084.0,,,,,,,,,,0.0,1.4807655811309814,9032.7001953125,,,
